ESTIMATEDTOTALACRES,ORIGINSLOPE,ORIGINASPECT,ORIGINELEVATION,SPRUCE,MUNDRA,GRASS,BRUSH,HARD,LEAF,UNKNOWN,OTHER
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
4.7,0-25,Flat,0501-1500,0,1,0,0,0,0,0,0
11.1,0-25,Flat,0501-1500,1,1,0,0,0,0,0,0
0.4,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,0
0.1,0-25,Flat,0-500,1,0,0,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,0,0,0,0,1,0
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.3,0-25,Flat,0-500,0,1,0,0,0,0,0,0
0.1,0-25,SE,1501-2500,0,0,0,0,0,0,1,0
0.2,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.1,0-25,North,1501-2500,0,0,0,0,0,0,0,1
0.1,0-25,SW,0-500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,0,0,1,0,0,0
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.5,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0501-1500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,0,0,1,0,0,0
34.8,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
18.3,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
0.1,0-25,W,501-1500,0,0,0,0,0,0,1,0
0.2,0-25,Flat,0-500,0,0,0,0,1,0,0,0
0.1,0-25,Flat,0-500,0,0,0,0,0,0,0,1
0.1,0-25,NW,1501-2500,0,0,0,0,0,0,0,1
7.2,0-25,Flat,0-500,1,0,0,0,0,0,0,0
0.1,0-25,SW,1501-2500,1,0,0,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,0,0,0,0,1,0
0.1,0-25,SW,501-1500,0,0,0,0,0,0,1,0
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
38.8,0-25,Flat,0-500,0,0,0,0,1,0,0,0
3,0-25,North West,0501-1500,1,0,0,0,0,0,0,0
7,0-25,North East,0501-1500,0,0,0,0,1,0,0,0
0.8,0-25,SE,501-1500,1,0,0,0,0,0,0,0
5,0-25,Flat,0-500,0,1,0,0,0,0,0,0
2,0-25,Flat,0501-1500,0,1,0,0,0,0,0,0
8.7,0-25,Flat,0-500,0,0,0,0,1,0,0,0
0.2,0-25,Flat,1501-2500,1,0,0,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,0,0,1,0,0,0
505.3,0-25,Flat,0-500,0,1,0,0,1,0,0,0
1006.3,0-25,Flat,0-500,0,1,0,0,1,0,0,0
27,0-25,Flat,0-500,0,1,0,0,1,0,0,0
68.7,0-25,Flat,0-500,0,1,0,0,1,0,0,0
27.5,0-25,Flat,0-500,0,1,0,0,0,0,0,0
90.7,0-25,Flat,0-500,0,1,0,0,0,0,0,0
9.9,0-25,Flat,0-500,0,1,0,0,0,0,0,0
2,0-25,Flat,0-500,0,1,0,0,0,0,0,0
0.5,0-25,Flat,0-500,0,1,0,0,0,0,0,0
4.8,0-25,Flat,0-500,0,1,0,0,0,0,0,0
0.5,0-25,Flat,0-500,1,0,0,0,0,0,0,0
249.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
4976.8,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
1,0-25,Flat,Unknown,1,0,0,0,0,0,0,0
1,0-25,Flat,0-500,0,1,0,0,1,0,0,0
1,0-25,N,501-1500,1,0,0,0,0,0,0,0
1,0-25,N,501-1500,1,0,0,0,0,0,0,0
13.3,0-25,Flat,0501-1500,0,0,0,0,1,0,0,0
0.1,0-25,S,501-1500,1,0,0,0,0,0,0,0
0.1,0-25,S,501-1500,1,0,0,0,0,0,0,0
28.8,0-25,Flat,0501-1500,0,0,0,0,0,0,0,1
1,0-25,W,501-1500,0,0,0,0,1,0,0,0
44.4,0-25,N,501-1500,0,0,0,0,1,0,0,0
2,0-25,South East,0501-1500,0,1,0,0,0,0,0,0
0.3,0-25,Flat,0-500,0,0,1,0,0,0,0,0
8.3,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
2,0-25,Flat,0-500,0,1,0,0,0,0,0,0
0.1,0-25,Flat,1501-2500,0,1,0,0,0,0,0,0
0.1,0-25,Flat,0-500,1,0,0,0,1,0,0,0
83.3,0-25,Flat,0501-1500,1,0,0,0,1,0,0,0
15199.6,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
0.1,0-25,S,501-1500,0,0,0,0,1,0,0,0
3.8,0-25,Flat,0-500,0,1,0,0,0,0,0,0
5.1,0-25,Flat,0-500,0,1,0,0,0,0,0,0
0.1,0-25,NW,0-500,0,0,0,0,0,0,1,0
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
232.9,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,0,0,1,0,0,0
7.9,0-25,Flat,0-500,0,0,1,0,0,0,0,0
4,0-25,North West,0501-1500,0,1,0,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.2,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,0
0.1,0-25,North West,0-500,0,0,0,0,0,0,1,0
242.7,0-25,Flat,1501-2500,0,1,0,0,0,0,0,0
400.2,0-25,Flat,0501-1500,0,1,0,0,0,0,0,0
187.4,0-25,Flat,0501-1500,0,1,0,0,0,0,0,0
12139.2,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
112.3,0-25,Flat,0-500,0,1,0,0,0,0,0,0
0.1,0-25,Flat,0501-1500,0,0,1,0,0,0,0,0
2239.9,0-25,Flat,0-500,1,1,0,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
5,0-25,Flat,1501-2500,0,1,0,0,0,0,0,0
2.4,0-25,Flat,0-500,0,1,0,0,0,0,0,0
3.4,0-25,Flat,0-500,0,1,0,0,0,0,0,0
5,0-25,Flat,0-500,0,1,0,0,0,0,0,0
246.1,0-25,Flat,0501-1500,0,1,0,0,0,0,0,0
20.9,0-25,Flat,0-500,0,1,0,0,0,0,0,0
31.3,0-25,Flat,0501-1500,0,1,0,0,0,0,0,0
0.1,0-25,Flat,0501-1500,1,0,1,0,0,0,0,0
0.1,0-25,Flat,0501-1500,0,0,1,0,0,0,0,0
21.7,0-25,Flat,0-500,0,0,1,0,0,0,0,0
1.5,0-25,Flat,0-500,0,1,0,0,0,0,0,0
29322.2,0-25,Flat,0-500,0,0,1,0,0,0,0,0
13030.3,0-25,Flat,0-500,0,0,1,0,0,0,0,0
432,0-25,Flat,0-500,0,1,0,0,0,0,0,0
0.3,0-25,Flat,0-500,0,0,0,0,0,0,0,1
0.3,0-25,Flat,0-500,0,1,0,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.5,0-25,SE,1501-2500,0,0,0,0,0,0,0,1
44.1,0-25,Flat,0-500,0,1,0,0,0,0,0,0
1801.1,0-25,Flat,0-500,0,1,0,0,0,0,0,0
241.7,0-25,NE,0-500,0,0,1,0,0,0,0,0
3524.9,0-25,Flat,0-500,0,0,1,0,0,0,0,0
2,0-25,Flat,0-500,0,0,1,0,0,0,0,0
113.6,0-25,SE,501-1500,1,0,0,0,0,0,0,0
100.5,0-25,Flat,0501-1500,0,0,1,0,0,0,0,0
1.6,0-25,Flat,0501-1500,0,0,1,0,0,0,0,0
82.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
498.2,0-25,Flat,0501-1500,0,0,0,0,1,0,0,0
11.8,0-25,South,0501-1500,1,0,0,0,0,0,0,0
1,0-25,Flat,0-500,0,1,0,0,0,0,0,0
3.2,0-25,Flat,0501-1500,0,0,1,0,0,0,0,0
0.9,0-25,Flat,0-500,1,0,0,0,0,0,0,0
12133.3,0-25,Flat,0-500,0,0,1,0,0,0,0,0
164.2,0-25,Flat,0501-1500,0,0,1,0,0,0,0,0
25.6,0-25,Flat,0-500,0,1,0,0,0,0,0,0
54099.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
50.9,0-25,Flat,0501-1500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0501-1500,0,0,0,0,0,0,0,1
0.1,0-25,Flat,0-500,0,0,0,0,0,0,1,0
0.1,26-40,South East,0-500,0,0,1,0,0,0,0,0
3,Unknown,Unknown,Unknown,0,0,0,0,1,0,0,0
0.1,0-25,Flat,0-500,0,0,0,0,1,0,0,0
1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.5,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.1,0-25,North East,0-500,0,0,0,0,0,0,0,1
0.1,0-25,E,501-1500,0,0,1,0,0,0,0,0
5.5,0-25,S,501-1500,0,0,1,0,0,0,0,0
7.2,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,0
0.1,0-25,SW,501-1500,0,0,1,0,0,0,0,0
0.2,0-25,Flat,1501-2500,1,0,0,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,1501-2500,1,0,0,0,0,0,0,0
1.7,0-25,SW,0-500,0,0,1,0,0,0,0,0
0.1,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,0
0.5,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0-500,1,0,0,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
54.1,0-25,Flat,0501-1500,0,0,0,0,1,0,0,0
5.8,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,0,0,1,0,0,0
1.5,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.1,0-25,E,501-1500,1,0,0,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,0,0,0,0,1,0
1.1,0-25,NE,1501-2500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.1,0-25,South,0-500,0,0,1,0,0,0,0,0
0.1,0-25,South,0501-1500,0,0,1,0,0,0,0,0
3.8,0-25,West,0501-1500,0,0,0,0,1,0,0,0
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
2.4,0-25,Flat,0501-1500,0,0,1,0,0,0,0,0
0.4,0-25,N,501-1500,0,0,1,0,0,0,0,0
15.5,0-25,Flat,0-500,0,0,0,0,0,0,1,0
0.1,26-40,West,0501-1500,0,0,0,0,0,0,1,0
0.8,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.1,0-25,SE,501-1500,0,0,1,0,0,0,0,0
0.5,0-25,W,501-1500,0,0,1,0,0,0,0,0
2.2,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.2,0-25,South,0501-1500,0,0,0,0,0,0,1,0
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,1501-2500,0,0,1,0,0,0,0,0
2,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0501-1500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
3,0-25,Flat,0501-1500,0,0,0,0,1,0,0,0
0.1,0-25,Flat,0501-1500,0,0,1,0,0,0,0,0
0.1,0-25,North East,0501-1500,0,0,0,0,0,0,1,0
0.3,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.5,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.2,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,0,0,0,0,1,0
0.1,0-25,South West,0-500,0,0,1,0,0,0,0,0
0.2,0-25,Flat,0501-1500,0,0,1,0,0,0,0,0
0.3,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,0,0,1,0,0,0
0.1,0-25,Flat,1501-2500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
1.7,26-40,West,0-500,0,0,0,0,0,0,1,0
0.2,0-25,Flat,0-500,0,0,0,0,1,0,0,0
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.4,Unknown,Unknown,Unknown,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,0,0,0,0,1,0
0.1,0-25,Flat,0501-1500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,1501-2500,0,0,0,0,0,0,0,1
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0501-1500,0,0,0,0,0,0,1,0
1,Unknown,Unknown,Unknown,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,0,0,1,0,0,0
139.5,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,1501-2500,0,0,1,0,0,0,0,0
0.9,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.2,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.1,0-25,South West,0-500,0,0,0,0,0,0,1,0
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0-500,1,0,0,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.1,0-25,West,1501-2500,0,0,0,0,0,0,0,1
0.8,0-25,SW,0-500,0,0,1,0,0,0,0,0
0.1,0-25,S,0-500,0,0,1,0,0,0,0,0
0.2,0-25,NW,0-500,0,0,0,0,1,0,0,0
0.1,0-25,S,501-1500,0,0,0,0,0,0,1,0
0.1,0-25,S,501-1500,0,0,0,0,0,0,0,1
0.1,0-25,N,2501-3500,0,0,0,0,0,0,1,0
0.1,0-25,N,0-500,0,0,0,0,0,0,1,0
0.1,26-40,SE,1501-2500,1,0,0,0,0,0,0,0
0.1,0-25,NW,2501-3500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0501-1500,0,0,0,0,1,0,0,0
0.1,0-25,S,0-500,1,0,0,0,0,0,0,0
0.1,0-25,Flat,1501-2500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,501-1500,1,0,0,0,0,0,0,0
0.3,0-25,NW,1501-2500,1,0,0,0,0,0,0,0
0.1,Unknown,Unknown,Unknown,0,0,1,0,0,0,0,0
0.1,0-25,SE,0-500,0,0,1,0,0,0,0,0
0.1,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,0
0.1,0-25,SW,0-500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0501-1500,0,0,0,0,0,0,1,0
0.1,0-25,S,501-1500,0,0,0,0,0,0,0,1
0.4,0-25,NE,2501-3500,0,0,1,0,0,0,0,0
0.1,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,0
0.1,0-25,E,0-500,0,0,1,0,0,0,0,0
0.1,Unknown,Unknown,Unknown,0,0,0,0,0,0,0,1
0.1,0-25,W,0-500,0,0,1,0,0,0,0,0
0.1,0-25,NE,501-1500,0,0,1,0,0,0,0,0
0.1,0-25,SE,0-500,0,0,1,0,0,0,0,0
0.1,0-25,W,0-500,0,0,1,0,0,0,0,0
0.1,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,0
0.1,0-25,NW,0-500,0,0,1,0,0,0,0,0
0.1,0-25,E,501-1500,0,0,1,0,0,0,0,0
0.1,41-55,SW,501-1500,0,0,1,0,0,0,0,0
74,41-55,NW,1501-2500,1,0,0,0,0,0,0,0
23.4,0-25,W,0-500,0,0,1,0,0,0,0,0
25.7,0-25,SE,0-500,1,0,0,0,0,0,0,0
0.1,0-25,SW,0-500,0,0,1,0,0,0,0,0
0.1,26-40,NE,0-500,0,0,0,0,0,0,0,1
0.1,0-25,SE,0-500,0,0,1,0,0,0,0,0
0.1,0-25,W,0-500,0,0,1,0,0,0,0,0
5939.5,0-25,SW,0-500,1,0,0,0,0,0,0,0
0.1,0-25,E,501-1500,0,0,1,0,0,0,0,0
0.1,0-25,W,0-500,0,0,0,0,1,0,0,0
0.2,0-25,N,0-500,0,0,0,0,1,0,0,0
0.5,0-25,SW,0-500,0,0,1,0,0,0,0,0
0.1,0-25,S,0-500,0,0,0,0,0,0,1,0
0.1,0-25,SW,0-500,0,0,0,0,1,0,0,0
0.3,0-25,W,0-500,0,0,1,0,0,0,0,0
0.1,0-25,NW,0-500,0,0,0,0,1,0,0,0
0.1,56-75,E,2501-3500,0,0,1,0,0,0,0,0
0.2,0-25,NW,0-500,0,0,0,0,1,0,0,0
0.3,0-25,NW,0-500,0,0,0,0,1,0,0,0
0.1,0-25,SE,0-500,0,0,1,0,0,0,0,0
871,0-25,SW,501-1500,0,0,0,0,0,0,0,1
0.2,0-25,E,2501-3500,1,0,0,0,0,0,0,0
9344.9,0-25,W,0-500,1,0,0,0,0,0,0,0
59.3,0-25,W,501-1500,0,0,0,0,0,0,0,1
2732.9,0-25,N,0-500,0,0,1,0,0,0,0,0
0.3,0-25,SW,0-500,0,0,0,0,1,0,0,0
0.6,41-55,S,501-1500,0,0,0,0,1,0,0,0
0.1,0-25,NE,0-500,0,0,1,0,0,0,0,0
0.1,0-25,NW,0-500,0,0,1,0,0,0,0,0
0.1,0-25,N,0-500,0,0,0,0,1,0,0,0
0.1,0-25,W,0-500,0,0,0,0,1,0,0,0
0.1,0-25,SW,501-1500,0,0,0,0,1,0,0,0
0.1,0-25,NW,0-500,0,0,1,0,0,0,0,0
0.1,0-25,SW,0-500,0,0,0,0,1,0,0,0
0.1,0-25,NW,0-500,0,0,1,0,0,0,0,0
0.1,26-40,SE,0-500,0,0,1,0,0,0,0,0
3288.8,0-25,W,0-500,1,0,0,0,0,0,0,0
0.1,0-25,N,0-500,0,0,0,0,0,0,1,0
1314.2,0-25,W,0-500,1,0,0,0,0,0,0,0
1,0-25,W,0-500,0,0,0,0,1,0,0,0
2.5,0-25,NW,0-500,1,0,0,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.2,0-25,SW,0-500,0,0,0,0,1,0,0,0
0.1,0-25,S,0-500,0,0,0,0,1,0,0,0
0.1,0-25,South West,0-500,1,0,0,0,0,0,0,0
0.4,0-25,South West,0-500,0,0,1,0,0,0,0,0
0.1,0-25,E,0-500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0-500,1,0,0,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,0,0,0,0,1,0
0.1,0-25,SW,0-500,0,0,1,0,0,0,0,0
0.1,0-25,N,0-500,0,0,1,0,0,0,0,0
0.1,0-25,N,0-500,0,0,0,0,0,0,1,0
0.1,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,0
0.1,0-25,NW,1501-2500,1,0,0,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.1,0-25,SE,0-500,0,0,1,0,0,0,0,0
1,26-40,NW,1501-2500,0,0,0,0,0,0,0,1
0.1,0-25,Flat,0-500,1,0,0,0,0,0,0,0
0.1,0-25,Flat,0-500,1,0,0,0,0,0,0,0
8.7,0-25,SW,501-1500,1,0,0,0,0,0,0,0
0.8,0-25,W,1501-2500,0,0,0,0,0,0,0,1
0.1,41-55,NW,501-1500,0,0,0,0,0,0,0,1
2,0-25,N,0-500,0,0,0,0,1,0,0,0
1.4,0-25,SE,0-500,0,0,1,0,0,0,0,0
0.1,0-25,NW,0-500,0,0,0,0,1,0,0,0
155.7,41-55,SE,2501-3500,0,0,0,0,1,0,0,0
0.2,26-40,NW,1501-2500,0,0,0,0,0,0,1,0
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,0,0,0,0,1,0
0.1,0-25,SE,0-500,0,0,1,0,0,0,0,0
0.3,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.1,0-25,SW,0-500,0,0,0,0,0,0,1,0
0.1,0-25,North,0-500,0,0,1,0,0,0,0,0
0.5,41-55,NE,1501-2500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,Unknown,0,0,0,0,0,0,1,0
0.1,0-25,N,0-500,0,0,1,0,0,0,0,0
0.1,0-25,S,501-1500,0,0,0,0,1,0,0,0
0.1,0-25,Flat,0-500,1,0,0,0,0,0,0,0
0.1,0-25,NE,0-500,0,0,0,0,0,0,1,0
0.1,0-25,SW,501-1500,0,0,1,0,0,0,0,0
2,Unknown,Unknown,Unknown,1,0,0,0,0,0,0,0
288.1,0-25,Flat,0501-1500,0,1,0,0,0,0,0,0
156.8,0-25,Flat,0501-1500,0,1,0,0,0,0,0,0
8,26-40,S,1501-2500,0,0,0,0,0,0,1,0
189.3,0-25,S,501-1500,1,0,0,0,0,0,0,0
2,41-55,SE,1501-2500,1,0,0,0,0,0,0,0
43.5,26-40,SW,1501-2500,1,0,0,0,0,0,0,0
8,0-25,N,501-1500,0,0,1,0,0,0,0,0
0.6,0-25,N,0-500,1,0,0,0,0,0,0,0
2,0-25,E,501-1500,1,0,0,0,0,0,0,0
50.9,0-25,NE,1501-2500,1,0,0,0,0,0,0,0
0.1,0-25,S,0-500,1,0,0,0,0,0,0,0
51.9,0-25,NE,0-500,1,0,0,0,0,0,0,0
0.1,0-25,SW,0-500,0,0,0,0,0,0,1,0
9.8,0-25,NE,501-1500,0,0,0,0,0,0,1,0
7.1,0-25,N,501-1500,1,0,0,0,0,0,0,0
38.6,41-55,NE,1501-2500,0,0,0,0,1,0,0,0
9.8,0-25,N,501-1500,1,0,0,0,0,0,0,0
0.1,0-25,SW,0-500,0,0,0,0,1,0,0,0
0.1,0-25,SW,501-1500,1,0,0,0,0,0,0,0
0.1,0-25,N,0-500,0,0,0,0,1,0,0,0
0.2,0-25,SE,1501-2500,0,0,0,0,0,0,0,1
0.3,0-25,E,501-1500,0,0,0,0,1,0,0,0
9.4,0-25,Flat,0-500,1,0,0,0,0,0,0,0
13,26-40,NW,1501-2500,0,0,0,0,0,0,1,0
0.3,0-25,S,2501-3500,1,0,0,0,0,0,0,0
447.4,41-55,NE,501-1500,1,0,0,0,0,0,0,0
0.1,0-25,W,1501-2500,1,0,0,0,0,0,0,0
0.4,0-25,SE,0-500,0,0,0,0,1,0,0,0
1,0-25,NW,0-500,0,0,0,0,0,0,0,1
0.1,0-25,S,0-500,0,0,0,0,1,0,0,0
0.1,0-25,N,501-1500,0,0,0,0,0,0,0,1
1,0-25,Flat,0-500,0,1,0,0,0,0,0,0
2,0-25,Flat,0-500,0,1,0,0,0,0,0,0
0.1,56-75,N,3501-4500,0,0,0,0,0,0,1,0
0.1,0-25,S,0-500,0,0,1,0,0,0,0,0
21.5,0-25,Flat,0501-1500,0,1,0,0,0,0,0,0
0.7,0-25,N,0-500,1,0,0,0,0,0,0,0
1.3,0-25,S,0-500,1,0,0,0,0,0,0,0
14907.3,0-25,SE,2501-3500,1,0,0,0,0,0,0,0
0.1,26-40,N,0-500,0,0,0,0,0,0,1,0
823.3,0-25,North West,3501-4500,0,0,1,0,0,0,0,0
2826.9,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
2129.6,41-55,E,1501-2500,1,0,0,0,0,0,0,0
0.1,26-40,South West,0501-1500,1,0,0,0,0,0,0,0
2910,0-25,Flat,0-500,0,1,0,0,0,0,0,0
5025.7,0-25,North East,1501-2500,1,0,0,0,0,0,0,0
3.3,0-25,Flat,0-500,0,0,0,0,1,0,0,0
23065.6,0-25,Flat,0-500,1,0,0,0,0,0,0,0
0.1,0-25,N,2501-3500,1,0,0,0,0,0,0,0
0.1,0-25,N,0-500,0,0,0,0,0,0,1,0
0.1,0-25,S,501-1500,0,0,0,0,1,0,0,0
2,0-25,SE,0-500,1,0,0,0,0,0,0,0
22.9,0-25,NW,0-500,1,0,0,0,0,0,0,0
0.1,0-25,South,0-500,1,0,0,0,0,0,0,0
0.1,0-25,S,0-500,0,0,0,0,1,0,0,0
8873.3,0-25,Flat,0-500,1,0,0,0,0,0,0,0
0.5,0-25,N,0-500,1,0,0,0,0,0,0,0
21.2,0-25,Flat,0501-1500,1,1,0,0,0,0,0,0
0.2,41-55,W,1501-2500,1,0,0,0,0,0,0,0
442.5,0-25,S,0-500,1,0,0,0,0,0,0,0
0.1,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,0
0.2,0-25,S,1501-2500,0,0,0,0,0,0,1,0
7.1,26-40,NW,501-1500,0,0,0,0,1,0,0,0
0.1,0-25,SE,1501-2500,1,0,0,0,0,0,0,0
1885.2,0-25,NE,0-500,1,0,0,0,0,0,0,0
492.1,56-75,W,501-1500,1,0,0,0,0,0,0,0
0.1,0-25,NW,0-500,0,0,0,0,1,0,0,0
907.5,0-25,SW,0-500,0,0,1,0,0,0,0,0
11.7,0-25,W,0-500,1,0,0,0,0,0,0,0
0.1,26-40,SE,501-1500,0,0,0,0,0,0,1,0
15.4,0-25,W,0-500,0,0,0,0,1,0,0,0
2.3,0-25,NE,501-1500,1,0,0,0,0,0,0,0
1241.9,0-25,S,0-500,1,0,0,0,0,0,0,0
2305.1,0-25,N,0-500,0,0,0,0,1,0,0,0
410.1,0-25,NE,0-500,1,0,0,0,0,0,0,0
962.6,0-25,SE,0-500,1,0,0,0,0,0,0,0
1486.3,0-25,NW,0-500,1,0,0,0,0,0,0,0
0.1,0-25,N,0-500,0,0,1,0,0,0,0,0
33.4,0-25,N,0-500,1,0,0,0,0,0,0,0
838.7,0-25,SW,0-500,1,0,0,0,0,0,0,0
6499.8,0-25,W,501-1500,1,0,0,0,0,0,0,0
64849.4,26-40,SW,501-1500,1,0,0,0,0,0,0,0
320.9,41-55,SW,1501-2500,1,0,0,0,0,0,0,0
895.6,0-25,NW,501-1500,0,0,0,0,1,0,0,0
29846,0-25,NE,501-1500,0,0,1,0,0,0,0,0
3.2,26-40,N,1501-2500,1,0,0,0,0,0,0,0
2288,0-25,NE,501-1500,1,0,0,0,0,0,0,0
0.1,0-25,SW,501-1500,0,0,1,0,0,0,0,0
903.6,0-25,W,0-500,1,0,0,0,0,0,0,0
3864.7,0-25,W,501-1500,1,0,0,0,0,0,0,0
0.1,41-55,S,2501-3500,0,0,0,0,1,0,0,0
31.2,0-25,S,0-500,1,0,0,0,0,0,0,0
0.1,0-25,W,0-500,0,0,0,0,0,0,1,0
558,0-25,N,0-500,1,0,0,0,0,0,0,0
8516.4,0-25,N,0-500,1,0,0,0,0,0,0,0
